date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:19:02	916691/916691	---M-Z	200	added ('OK')	application/javascript	etag:W/%22ace30cc200a833f2843d5c9acd7f346b%22	https://static.parastorage.com/services/wix-form-builder/1.3298.0/editor-app.bundle.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/wix-form-builder/1.3298.0/editor-app.bundle.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:02	178424/178424	---M-Z	200	added ('OK')	application/javascript	etag:W/%225b3c3da2b8415d0a7cbcbf720442271b%22	https://static.parastorage.com/services/editor-elements/dist/componentSdks.da3252ad.bundle.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/editor-elements/dist/componentSdks.da3252ad.bundle.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:03	1189911/1189911	---M-Z	200	added ('OK')	application/javascript	etag:W/%22f501c19a1d8ed9f27a8e257fe5b3b764%22	https://static.parastorage.com/services/editor-elements/1.1879.0/componentSSRSdks.bundle.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/editor-elements/1.1879.0/componentSSRSdks.bundle.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:03	2937/2937	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Aug%202020%2021:19:03%20GMT	https://tamirs2702.wixsite.com/mysite-10/robots.txt	C:/My%20Web%20Sites/bweb10/tamirs2702.wixsite.com/mysite-10/robots.txt	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:03	267/267	---M--	200	added ('OK')	text/xml	etag:6408d129bda9b65151d2fb210093d45e	https://tamirs2702.wixsite.com/mysite-10/sitemap.xml	C:/My%20Web%20Sites/bweb10/tamirs2702.wixsite.com/mysite-10/sitemap.xml	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:03	2937/2937	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Aug%202020%2021:19:04%20GMT	https://tamirs2702.wixsite.com/mysite-10/feed.xml	C:/My%20Web%20Sites/bweb10/tamirs2702.wixsite.com/mysite-10/feed.xml	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:04	2937/2937	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Aug%202020%2021:19:04%20GMT	https://tamirs2702.wixsite.com/mysite-10/decodeURIComponent(e	C:/My%20Web%20Sites/bweb10/tamirs2702.wixsite.com/mysite-10/decodeURIComponent(e	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:04	86589/86589	---M-Z	200	added ('OK')	application/javascript	etag:W/%22c21e80fad53952b8948f5237877257bf%22	https://static.parastorage.com/services/wix-thunderbolt/dist/bootstrap-features.df07e913.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/wix-thunderbolt/dist/bootstrap-features.df07e913.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:04	166907/166907	---M-Z	200	added ('OK')	application/javascript	etag:W/%22810ba77613670b4596a2d79df8ca3164%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.001eb83e.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/wix-thunderbolt/dist/main.001eb83e.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:04	73261/73261	---M-Z	200	added ('OK')	application/javascript	etag:W/%22bc0594c54450e8ac689739b6b198067a%22	https://static.parastorage.com/unpkg/lodash@4.17.15/lodash.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/unpkg/lodash@4.17.15/lodash.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:05	12439/12439	---M-Z	200	added ('OK')	application/javascript	etag:W/%22c2dc598525b38fb44ceaec97cf4d100f%22	https://static.parastorage.com/services/wix-thunderbolt/dist/wix-code-sdk-providers.b3b29bae.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/wix-thunderbolt/dist/wix-code-sdk-providers.b3b29bae.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:05	25888/25888	---M-Z	200	added ('OK')	application/javascript	etag:W/%229df9d0bbdbf593ccaaa2ec201c3d125c%22	https://static.parastorage.com/services/wix-thunderbolt/dist/siteMembers.f1f5c9eb.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/wix-thunderbolt/dist/siteMembers.f1f5c9eb.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:05	2937/2937	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Aug%202020%2021:19:05%20GMT	https://tamirs2702.wixsite.com/mysite-10/$&/	C:/My%20Web%20Sites/bweb10/tamirs2702.wixsite.com/mysite-10/$&/index.html	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:05	3119/3119	---M-Z	200	added ('OK')	application/javascript	etag:W/%227a65d8256ab479ac4708c2d87f410b16%22	https://static.parastorage.com/services/wix-thunderbolt/dist/siteScrollBlocker.66291282.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/wix-thunderbolt/dist/siteScrollBlocker.66291282.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:05	2620/2620	---M-Z	200	added ('OK')	application/javascript	etag:W/%22cc926592c2cf6f79962e69b0bfa5b4d6%22	https://static.parastorage.com/services/wix-thunderbolt/dist/tpaCommons.4f705c9f.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/wix-thunderbolt/dist/tpaCommons.4f705c9f.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:05	727/727	---M-Z	200	added ('OK')	application/javascript	etag:W/%225a9dd9f9504233988dc839e1ca85d82e%22	https://static.parastorage.com/services/wix-thunderbolt/dist/windowMessageRegistrar.f1d91f59.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/wix-thunderbolt/dist/windowMessageRegistrar.f1d91f59.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:06	14984/14984	---M-Z	200	added ('OK')	application/javascript	etag:W/%22a6ba1993a534037bdce8daf9cc73b692%22	https://static.parastorage.com/services/wix-thunderbolt/dist/platform.4bef99d6.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/wix-thunderbolt/dist/platform.4bef99d6.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:06	122730/122730	---M-Z	200	added ('OK')	application/javascript	etag:W/%22745ca4df066ad7fcc71d699c158e4631%22	https://static.parastorage.com/services/wix-thunderbolt/dist/vendors~vendor-react-dom.c165abf9.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/wix-thunderbolt/dist/vendors_vendor-react-dom.c165abf9.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:06	385/385	---M-Z	200	added ('OK')	application/javascript	etag:%22cd84b4436af63956d5654f87838ae7ef%22	https://static.parastorage.com/services/wix-thunderbolt/dist/vendor-react-dom.85ad27ea.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/wix-thunderbolt/dist/vendor-react-dom.85ad27ea.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:06	243/243	---MCZ	403	error ('Forbidden')	application/xml	date:Fri,%2021%20Aug%202020%2021:19:07%20GMT	https://tamirs2702.wixsite.com/_partials/	C:/My%20Web%20Sites/bweb10/tamirs2702.wixsite.com/_partials/index.html	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:07	51570/51570	---M-Z	200	added ('OK')	application/javascript	etag:%2239339cf627bc67e34d4c623bea4c0b4a%22	https://browser.sentry-cdn.com/5.5.0/bundle.min.js	C:/My%20Web%20Sites/bweb10/browser.sentry-cdn.com/5.5.0/bundle.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:07	9923/9923	---M-Z	200	added ('OK')	application/javascript	etag:W/%2250c2387a607c1f452ae94b294eaf3373%22	https://static.parastorage.com/services/tag-manager-client/1.126.0/siteTags.bundle.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/tag-manager-client/1.126.0/siteTags.bundle.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:07	115359/115359	---M-Z	200	added ('OK')	application/javascript	etag:W/%2223fbb07dfa08d648d38954b07e036852%22	https://static.parastorage.com/services/editor-elements/dist/thunderboltElements.1fb0abf9.bundle.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/editor-elements/dist/thunderboltElements.1fb0abf9.bundle.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:07	2936/2936	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Aug%202020%2021:19:08%20GMT	https://tamirs2702.wixsite.com/	C:/My%20Web%20Sites/bweb10/tamirs2702.wixsite.com/index.html	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:07	21412/21412	---M-Z	200	added ('OK')	application/javascript	etag:W/%220f6d04d38495d793d8077c7123e6644a%22	https://static.parastorage.com/services/wix-perf-measure/1.194.0/wix-perf-measure.bundle.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/wix-perf-measure/1.194.0/wix-perf-measure.bundle.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:08	14911/14911	---M-Z	200	added ('OK')	application/javascript	etag:W/%22858f04a7dc0e7189a04fe2ffb4fb2ce0%22	https://static.parastorage.com/services/wix-thunderbolt/dist/animations-features.0c6cf610.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/wix-thunderbolt/dist/animations-features.0c6cf610.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:08	939/939	---M-Z	200	added ('OK')	application/javascript	etag:W/%22621fda5a382995b3b1da76205f65daea%22	https://static.parastorage.com/services/wix-thunderbolt/dist/activePopup.fbf5e90b.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/wix-thunderbolt/dist/activePopup.fbf5e90b.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:08	1037/1037	---M-Z	200	added ('OK')	application/javascript	etag:W/%226456fe9e49196f1ad5dffce97cf15ff8%22	https://static.parastorage.com/services/wix-thunderbolt/dist/dropdownMenu.41134ee0.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/wix-thunderbolt/dist/dropdownMenu.41134ee0.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:08	3870/3870	---M-Z	200	added ('OK')	application/javascript	etag:W/%2205f777ca99a0c2468e85cbf17c18fa2f%22	https://static.parastorage.com/services/wix-thunderbolt/dist/imageZoom.9bebd378.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/wix-thunderbolt/dist/imageZoom.9bebd378.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:08	1483/1483	---M-Z	200	added ('OK')	application/javascript	etag:W/%228583f97e84027782759dac662d2ae6ab%22	https://static.parastorage.com/services/wix-thunderbolt/dist/navigation.f1410307.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/wix-thunderbolt/dist/navigation.f1410307.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:09	1815/1815	---M-Z	200	added ('OK')	application/javascript	etag:W/%22df7b7e7a88b143f375bcbde3d2880e88%22	https://static.parastorage.com/services/wix-thunderbolt/dist/pageScroll.1404b949.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/wix-thunderbolt/dist/pageScroll.1404b949.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:09	2650/2650	---M-Z	200	added ('OK')	application/javascript	etag:W/%2259aa62f64286b772282eb8ee84ddcbd7%22	https://static.parastorage.com/services/wix-thunderbolt/dist/platformPubsub.68f0e316.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/wix-thunderbolt/dist/platformPubsub.68f0e316.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:09	652/652	---M-Z	200	added ('OK')	application/javascript	etag:W/%2259335252f81e77f68edeec5dd7d61090%22	https://static.parastorage.com/services/wix-thunderbolt/dist/scrollRestoration.7f490192.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/wix-thunderbolt/dist/scrollRestoration.7f490192.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:09	2492/2492	---M-Z	200	added ('OK')	application/javascript	etag:W/%2295117aea64619e5956733af52c82a395%22	https://static.parastorage.com/services/wix-thunderbolt/dist/scrollToAnchor.fd5b0302.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/wix-thunderbolt/dist/scrollToAnchor.fd5b0302.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:10	15380/15380	---M-Z	200	added ('OK')	application/javascript	etag:W/%228c732966e1e3610331059b304220e154%22	https://static.parastorage.com/services/wix-thunderbolt/dist/vendors~tpa.4cb8791f.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/wix-thunderbolt/dist/vendors_tpa.4cb8791f.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:10	57289/57289	---M-Z	200	added ('OK')	application/javascript	etag:W/%22e5741147992e197d99ec12e3b41bc797%22	https://static.parastorage.com/services/wix-thunderbolt/dist/tpa.855badd8.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/wix-thunderbolt/dist/tpa.855badd8.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:10	2639/2639	---M-Z	200	added ('OK')	application/javascript	etag:W/%22de9976740491f4353a6d337e643e511b%22	https://static.parastorage.com/services/wix-thunderbolt/dist/windowScroll.512c8225.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/wix-thunderbolt/dist/windowScroll.512c8225.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:10	3817/3817	---M-Z	200	added ('OK')	application/javascript	etag:W/%220af3a4ab91c9f6c58e138af46ea5e2af%22	https://static.parastorage.com/services/wix-thunderbolt/dist/pageAnchors.9bdca3f1.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/wix-thunderbolt/dist/pageAnchors.9bdca3f1.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:10	26841/26841	---M-Z	200	added ('OK')	application/javascript	etag:W/%22d9a024c779025600751d66ce2d8b76a8%22	https://static.parastorage.com/services/editor-elements/dist/bootstrap-components.81ef3be3.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/editor-elements/dist/bootstrap-components.81ef3be3.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:11	3754/3754	---M-Z	200	added ('OK')	application/javascript	etag:W/%22ec01b7a1e23261065ec5db062b2221e2%22	https://static.parastorage.com/services/editor-elements/dist/FiveGridLine.98307457.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/editor-elements/dist/FiveGridLine.98307457.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:11	919/919	---M-Z	200	added ('OK')	application/javascript	etag:W/%227378f61c918e2f5d86a446af6f5af5cc%22	https://static.parastorage.com/services/editor-elements/dist/AppWidget.8dc0f814.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/editor-elements/dist/AppWidget.8dc0f814.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:11	1542/1542	---M-Z	200	added ('OK')	application/javascript	etag:W/%228f4b2a98b33f85e21d2965255b56593a%22	https://static.parastorage.com/services/editor-elements/dist/ImageButton.130fcba5.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/editor-elements/dist/ImageButton.130fcba5.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:11	11020/11020	---M-Z	200	added ('OK')	application/javascript	etag:W/%227bfca6d43c54d4ad0ea83c7b3c304689%22	https://static.parastorage.com/services/editor-elements/dist/DropDownMenu_TextOnlyMenuButtonSkin.d7d4e7c6.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/editor-elements/dist/DropDownMenu_TextOnlyMenuButtonSkin.d7d4e7c6.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:11	1003/1003	---M-Z	200	added ('OK')	application/javascript	etag:W/%22627904bed825fa583fabf29a6d78d9bb%22	https://static.parastorage.com/services/editor-elements/dist/FormContainerSkin.d2eaefa2.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/editor-elements/dist/FormContainerSkin.d2eaefa2.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:12	27875/27875	---M-Z	200	added ('OK')	application/javascript	etag:W/%22f7224ff23e78a0043df5fa57b01c99c9%22	https://static.parastorage.com/services/editor-elements/dist/common-site-members-dialogs.58795ea0.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/editor-elements/dist/common-site-members-dialogs.58795ea0.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:12	428/428	---M-Z	200	added ('OK')	application/javascript	etag:%223b790c68c8d4acc2c8102a5d5b68df0a%22	https://static.parastorage.com/services/editor-elements/dist/TextInput.f75a7bdc.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/editor-elements/dist/TextInput.f75a7bdc.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:12	2986/2986	---M-Z	200	added ('OK')	application/javascript	etag:W/%22a49a19a0b6c6c23814d2b1422e404f13%22	https://static.parastorage.com/services/editor-elements/dist/TextAreaInput.fcb4113d.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/editor-elements/dist/TextAreaInput.fcb4113d.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:12	512/512	---M-Z	200	added ('OK')	application/javascript	etag:W/%22eb1802b2a3761d64f2a5abfd681295fa%22	https://static.parastorage.com/services/editor-elements/dist/PinnedLayer.b0562dd2.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/editor-elements/dist/PinnedLayer.b0562dd2.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:13	3620/3620	---M-Z	200	added ('OK')	application/javascript	etag:W/%22f8f02e7e72882a308e2b64c2cd27a1ed%22	https://static.parastorage.com/services/editor-elements/dist/FreemiumBannerDesktop.ef96d1e3.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/editor-elements/dist/FreemiumBannerDesktop.ef96d1e3.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:13	5768/5768	---M-Z	200	added ('OK')	application/javascript	etag:W/%22c1dccd862b17da9aa06b68dd9e0b396f%22	https://static.parastorage.com/services/wix-thunderbolt/dist/tpa-components.cb04f42f.chunk.min.js	C:/My%20Web%20Sites/bweb10/static.parastorage.com/services/wix-thunderbolt/dist/tpa-components.cb04f42f.chunk.min.js	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:14	436050/436050	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2021:19:14%20GMT	https://tamirs2702.wixsite.com/mysite-10/	C:/My%20Web%20Sites/bweb10/tamirs2702.wixsite.com/mysite-10/index.html	(from https://tamirs2702.wixsite.com/mysite-10)
00:19:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Aug%202020%2021:19:15%20GMT	https://tamirs2702.wixsite.com/mysite-10/;%20$Path=/;%20XSRF-TOKEN=1598044738|chSaBHZqKpDR;%20$Path=/;%20SameSite=None;%20$Path=/;%20hs=2132017294;%20$Path=/	C:/My%20Web%20Sites/bweb10/tamirs2702.wixsite.com/mysite-10/;%20$Path=/;%20XSRF-TOKEN=1598044738_chSaBHZqKpDR;%20$Path=/;%20SameSite=None;%20$Path=/;%20hs=2132017294;%20$Path=/index.html	(from https://tamirs2702.wixsite.com/mysite-10/)
00:19:14	2937/2937	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Aug%202020%2021:19:15%20GMT	https://tamirs2702.wixsite.com/mysite-10/%3B-%24Path%3D/%3B-XSRF-TOKEN%3D1598044738%7CchSaBHZqKpDR%3B-%24Path%3D/%3B-SameSite%3DNone%3B-%24Path%3D/%3B-hs%3D2132017294%3B-%24Path%3D	C:/My%20Web%20Sites/bweb10/tamirs2702.wixsite.com/mysite-10/;-$Path=/;-XSRF-TOKEN=1598044738_chSaBHZqKpDR;-$Path=/;-SameSite=None;-$Path=/;-hs=2132017294;-$Path=	(from https://tamirs2702.wixsite.com/mysite-10/;%20$Path=/;%20XSRF-TOKEN=1598044738|chSaBHZqKpDR;%20$Path=/;%20SameSite=None;%20$Path=/;%20hs=2132017294;%20$Path=/)
